"SettlementPoint","Month","Weekday","Hourend","NormAveragePrice"
"LZ_CPS","03","Friday",3,0.588887365031178
"LZ_CPS","03","Friday",4,0.597920518560759
"LZ_CPS","03","Friday",5,0.658455021391869
"LZ_CPS","03","Friday",6,0.799347468087498
"LZ_CPS","03","Friday",7,1.22536583756204
"LZ_CPS","03","Friday",8,1.10941974362755
"LZ_CPS","03","Friday",9,1.03463018207579
"LZ_CPS","03","Friday",10,1.1075883645558
"LZ_CPS","03","Friday",11,1.06972336482907
"LZ_CPS","03","Friday",12,1.05846285837438
"LZ_CPS","03","Friday",13,1.04601443035965
"LZ_CPS","03","Friday",14,1.10833081553084
"LZ_CPS","03","Friday",15,1.17653731177063
"LZ_CPS","03","Friday",16,1.27622372935187
"LZ_CPS","03","Friday",17,1.30154130760053
"LZ_CPS","03","Friday",18,1.16621724321766
"LZ_CPS","03","Friday",19,1.27157103657499
"LZ_CPS","03","Friday",20,1.2005679749959
"LZ_CPS","03","Friday",21,1.12134845595977
"LZ_CPS","03","Friday",22,1.00636754829283
"LZ_CPS","03","Friday",23,0.910640869245103
"LZ_CPS","03","Friday",24,0.818453206511707
"LZ_CPS","03","Monday",1,0.558810807151105
"LZ_CPS","03","Monday",2,0.50218723317824
"LZ_CPS","03","Monday",3,0.47930309447418
"LZ_CPS","03","Monday",4,0.495394209756226
"LZ_CPS","03","Monday",5,0.564859080496951
"LZ_CPS","03","Monday",6,0.720060482733458
"LZ_CPS","03","Monday",7,1.18853084882702
"LZ_CPS","03","Monday",8,1.1472310718759
"LZ_CPS","03","Monday",9,1.02333174102256
"LZ_CPS","03","Monday",10,1.01762199043861
"LZ_CPS","03","Monday",11,1.01954028608935
"LZ_CPS","03","Monday",12,1.03044071902235
"LZ_CPS","03","Monday",13,0.985733146268163
"LZ_CPS","03","Monday",14,1.03260726469847
"LZ_CPS","03","Monday",15,1.11703484151493
"LZ_CPS","03","Monday",16,1.22136755673077
"LZ_CPS","03","Monday",17,1.37860009553865
"LZ_CPS","03","Monday",18,1.36327629851689
"LZ_CPS","03","Monday",19,1.70870492475391
"LZ_CPS","03","Monday",20,1.5633658189806
"LZ_CPS","03","Monday",21,1.35406847939337
"LZ_CPS","03","Monday",22,0.990291919461674
"LZ_CPS","03","Monday",23,0.815659310692429
"LZ_CPS","03","Monday",24,0.721978778384193
"LZ_CPS","03","Saturday",1,0.727102196890444
"LZ_CPS","03","Saturday",2,0.655147120714741
"LZ_CPS","03","Saturday",3,0.622151678029893
"LZ_CPS","03","Saturday",4,0.619794860695261
"LZ_CPS","03","Saturday",5,0.665680651251157
"LZ_CPS","03","Saturday",6,0.715895289972704
"LZ_CPS","03","Saturday",7,0.800091386794608
"LZ_CPS","03","Saturday",8,0.849103567692363
"LZ_CPS","03","Saturday",9,0.98971898560658
"LZ_CPS","03","Saturday",10,1.12636629270228
"LZ_CPS","03","Saturday",11,1.13661123336099
"LZ_CPS","03","Saturday",12,1.1722280341017
"LZ_CPS","03","Saturday",13,1.15813522840686
"LZ_CPS","03","Saturday",14,1.17660498058031
"LZ_CPS","03","Saturday",15,1.21205343722569
"LZ_CPS","03","Saturday",16,1.35144234815964
"LZ_CPS","03","Saturday",17,1.39533205872804
"LZ_CPS","03","Saturday",18,1.28186813847504
"LZ_CPS","03","Saturday",19,1.22347678655171
"LZ_CPS","03","Saturday",20,1.24916128566791
"LZ_CPS","03","Saturday",21,1.16191094597357
"LZ_CPS","03","Saturday",22,0.983297860827531
"LZ_CPS","03","Saturday",23,0.903286317232423
"LZ_CPS","03","Saturday",24,0.823539314358549
"LZ_CPS","03","Sunday",1,0.794903752474165
"LZ_CPS","03","Sunday",2,0.711915959089514
"LZ_CPS","03","Sunday",3,0.64191886599051
"LZ_CPS","03","Sunday",4,0.627159659929808
"LZ_CPS","03","Sunday",5,0.652816191472391
"LZ_CPS","03","Sunday",6,0.676493052371256
"LZ_CPS","03","Sunday",7,0.808154347982783
"LZ_CPS","03","Sunday",8,0.861367894885918
"LZ_CPS","03","Sunday",9,0.969695472510158
"LZ_CPS","03","Sunday",10,1.06112986064134
"LZ_CPS","03","Sunday",11,1.08536102932044
"LZ_CPS","03","Sunday",12,1.05925577243195
"LZ_CPS","03","Sunday",13,1.04560924279459
"LZ_CPS","03","Sunday",14,1.05981008021219
"LZ_CPS","03","Sunday",15,1.09029700812545
"LZ_CPS","03","Sunday",16,1.20110577295648
"LZ_CPS","03","Sunday",17,1.33361172804266
"LZ_CPS","03","Sunday",18,1.22348924903478
"LZ_CPS","03","Sunday",19,1.31782715411008
"LZ_CPS","03","Sunday",20,1.54361518992825
"LZ_CPS","03","Sunday",21,1.35649672068404
"LZ_CPS","03","Sunday",22,1.09697509709692
"LZ_CPS","03","Sunday",23,0.944698831182148
"LZ_CPS","03","Sunday",24,0.836292066732159
"LZ_CPS","03","Thursday",1,0.705662130377166
"LZ_CPS","03","Thursday",2,0.613534540511201
"LZ_CPS","03","Thursday",3,0.561990034181096
"LZ_CPS","03","Thursday",4,0.570416481254187
"LZ_CPS","03","Thursday",5,0.638180137800185
"LZ_CPS","03","Thursday",6,0.766313771705485
"LZ_CPS","03","Thursday",7,1.16322524804522
